paper_id,title,year,venue,authors,dblp_url,doi
neurips_2024_0150,Conformalized Credal Set Predictors.,2024,NeurIPS,Alireza Javanmardi; David Stutz; Eyke Hllermeier,https://dblp.org/rec/conf/nips/JavanmardiSH24,
neurips_2024_0151,Conformalized Multiple Testing after Data-dependent Selection.,2024,NeurIPS,Xiaoning Wang; Yuyang Huo; Liuhua Peng; Changliang Zou,https://dblp.org/rec/conf/nips/WangHPZ24,
neurips_2024_0157,Contextual Active Model Selection.,2024,NeurIPS,Xuefeng Liu; Fangfang Xia; Rick Stevens; Yuxin Chen 0001,https://dblp.org/rec/conf/nips/LiuXS024,
neurips_2024_0158,Contextual Decision-Making with Knapsacks Beyond the Worst Case.,2024,NeurIPS,Zhaohua Chen 0001; Rui Ai 0002; Mingwei Yang 0002; Yuqi Pan; Chang Wang 0004; Xiaotie Deng,https://dblp.org/rec/conf/nips/000100P0D24,
neurips_2024_0165,Controlling Counterfactual Harm in Decision Support Systems Based on Prediction Sets.,2024,NeurIPS,Eleni Straitouri; Suhas Thejaswi; Manuel Gomez Rodriguez,https://dblp.org/rec/conf/nips/StraitouriTR24,
neurips_2024_0166,Convolutional Differentiable Logic Gate Networks.,2024,NeurIPS,Felix Petersen; Hilde Kuehne; Christian Borgelt; Julian Welzel; Stefano Ermon,https://dblp.org/rec/conf/nips/PetersenKBWE24,
neurips_2024_0167,CountGD: Multi-Modal Open-World Counting.,2024,NeurIPS,Niki Amini-Naieni; Tengda Han; Andrew Zisserman,https://dblp.org/rec/conf/nips/Amini-NaieniHZ24,
neurips_2024_0170,Croissant: A Metadata Format for ML-Ready Datasets.,2024,NeurIPS,Mubashara Akhtar; Omar Benjelloun; Costanza Conforti; Luca Foschini 0002; Joan Giner-Miguelez; Pieter Gijsbers; Sujata S. Goswami; Nitisha Jain; Michalis Karamousadakis; Michael Kuchnik; Satyapriya Krishna; Sylvain Lesage; Quentin Lhoest; Pierre Marcenac; Manil Maskey; Peter Mattson; Luis Oala; Hamidah Oderinwale; Pierre Ruyssen; Tim Santos; Rajat Shinde; Elena Simperl; Arjun Suresh; Goeffry Thomas; Slava Tykhonov; Joaquin Vanschoren; Susheel Varma; Jos van der Velde; Steffen Vogler; Carole-Jean Wu; Luyao Zhang,https://dblp.org/rec/conf/nips/AkhtarBCFGGGJKK24,
neurips_2024_0176,DDGS-CT: Direction-Disentangled Gaussian Splatting for Realistic Volume Rendering.,2024,NeurIPS,Zhongpai Gao; Benjamin Planche; Meng Zheng 0002; Xiao Chen; Terrence Chen; Ziyan Wu 0001,https://dblp.org/rec/conf/nips/GaoPZCCW24,
neurips_2024_0178,DEL: Discrete Element Learner for Learning 3D Particle Dynamics with Neural Rendering.,2024,NeurIPS,Jiaxu Wang; Jingkai Sun; Ziyi Zhang; Junhao He; Qiang Zhang 0019; Mingyuan Sun; Renjing Xu,https://dblp.org/rec/conf/nips/WangSZH0SX24,
neurips_2024_0179,DEPrune: Depth-wise Separable Convolution Pruning for Maximizing GPU Parallelism.,2024,NeurIPS,Cheonjun Park; Mincheol Park; Hyunchan Moon; Myung Kuk Yoon; Seokjin Go; Suhyun Kim 0001; Won Woo Ro,https://dblp.org/rec/conf/nips/ParkPMYGKR24,
neurips_2024_0180,DF40: Toward Next-Generation Deepfake Detection.,2024,NeurIPS,Zhiyuan Yan 0002; Taiping Yao; Shen Chen 0004; Yandan Zhao; Xinghe Fu; Junwei Zhu; Donghao Luo 0001; Chengjie Wang 0001; Shouhong Ding; Yunsheng Wu; Li Yuan 0007,https://dblp.org/rec/conf/nips/YanYCZFZLWDWY24,
neurips_2024_0184,DOFEN: Deep Oblivious Forest ENsemble.,2024,NeurIPS,Kuan-Yu Chen 0006; Ping-Han Chiang; Hsin-Rung Chou; Chih-Sheng Chen; Tien-Hao Chang,https://dblp.org/rec/conf/nips/ChenCCCC24,
neurips_2024_0188,Data Distribution Valuation.,2024,NeurIPS,Xinyi Xu; Shuaiqi Wang; Chuan Sheng Foo; Bryan Kian Hsiang Low; Giulia Fanti,https://dblp.org/rec/conf/nips/XuWFLF24,
neurips_2024_0189,Data Free Backdoor Attacks.,2024,NeurIPS,Bochuan Cao; Jinyuan Jia 0001; Chuxuan Hu; Wenbo Guo 0002; Zhen Xiang; Jinghui Chen; Bo Li 0026; Dawn Song,https://dblp.org/rec/conf/nips/Cao0H0XC0S24,
neurips_2024_0194,DeMo: Decoupling Motion Forecasting into Directional Intentions and Dynamic States.,2024,NeurIPS,Bozhou Zhang; Nan Song; Li Zhang 0040,https://dblp.org/rec/conf/nips/ZhangSZ24,
neurips_2024_0200,Deep Equilibrium Algorithmic Reasoning.,2024,NeurIPS,Dobrik Georgiev; Joseph Wilson; Davide Buffelli; Pietro Li,https://dblp.org/rec/conf/nips/GeorgievWBL24,
neurips_2024_0204,DeepLag: Discovering Deep Lagrangian Dynamics for Intuitive Fluid Prediction.,2024,NeurIPS,Qilong Ma; Haixu Wu; Lanxiang Xing; Shangchen Miao; Mingsheng Long,https://dblp.org/rec/conf/nips/MaWXML24,
neurips_2024_0206,DeiSAM: Segment Anything with Deictic Prompting.,2024,NeurIPS,Hikaru Shindo; Manuel Brack; Gopika Sudhakaran; Devendra Singh Dhami; Patrick Schramowski; Kristian Kersting,https://dblp.org/rec/conf/nips/ShindoBSDSK24,
neurips_2024_0209,Derandomizing Multi-Distribution Learning.,2024,NeurIPS,Kasper Green Larsen; Omar Montasser; Nikita Zhivotovskiy,https://dblp.org/rec/conf/nips/LarsenMZ24,
neurips_2024_0211,Designs for Enabling Collaboration in Human-Machine Teaming via Interactive and Explainable Systems.,2024,NeurIPS,Rohan R. Paleja; Michael Munje; Kimberlee Chestnut Chang; Reed Jensen; Matthew C. Gombolay,https://dblp.org/rec/conf/nips/PalejaMCJG24,
neurips_2024_0214,Differentiable Modal Synthesis for Physical Modeling of Planar String Sound and Motion Simulation.,2024,NeurIPS,Jin Woo Lee 0001; Jaehyun Park; Min Jun Choi; Kyogu Lee,https://dblp.org/rec/conf/nips/LeePCL24,
neurips_2024_0216,Differentiable Structure Learning with Partial Orders.,2024,NeurIPS,Taiyu Ban; Lyuzhou Chen; Xiangyu Wang 0016; Xin Wang 0179; Derui Lyu; Huanhuan Chen 0001,https://dblp.org/rec/conf/nips/BanCWWLC24,
neurips_2024_0226,Diffusion-Inspired Truncated Sampler for Text-Video Retrieval.,2024,NeurIPS,Jiamian Wang; Pichao Wang; Dongfang Liu; Qiang Guan; Sohail A. Dianat; Majid Rabbani; Raghuveer Rao; Zhiqiang Tao,https://dblp.org/rec/conf/nips/WangWLGDRRT24,
neurips_2024_0229,DisCEdit: Model Editing by Identifying Discriminative Components.,2024,NeurIPS,Chaitanya Murti; Chiranjib Bhattacharyya,https://dblp.org/rec/conf/nips/MurtiB24,
neurips_2024_0242,Du-IN: Discrete units-guided mask modeling for decoding speech from Intracranial Neural signals.,2024,NeurIPS,Hui Zheng; Haiteng Wang; Wei-Bang Jiang; Zhongtao Chen; Li He; Pei-Yang Lin; Peng-Hu Wei; Guo-Guang Zhao; Yun-Zhe Liu,https://dblp.org/rec/conf/nips/ZhengWJCHLWZL24,
neurips_2024_0245,Dynamic 3D Gaussian Fields for Urban Areas.,2024,NeurIPS,Tobias Fischer 0004; Jonas Kulhanek; Samuel Rota Bul; Lorenzo Porzi; Marc Pollefeys; Peter Kontschieder,https://dblp.org/rec/conf/nips/0004KBPPK24,
neurips_2024_0258,Efficient Lifelong Model Evaluation in an Era of Rapid Progress.,2024,NeurIPS,Ameya Prabhu; Vishaal Udandarao; Philip Torr 0001; Matthias Bethge; Adel Bibi; Samuel Albanie,https://dblp.org/rec/conf/nips/PrabhuU0BBA24,
neurips_2024_0261,EgoSim: An Egocentric Multi-view Simulator and Real Dataset for Body-worn Cameras during Motion and Activity.,2024,NeurIPS,Dominik Hollidt; Paul Streli; Jiaxi Jiang; Yasaman Haghighi; Changlin Qian; Xintong Liu; Christian Holz 0001,https://dblp.org/rec/conf/nips/HollidtSJHQL024,
neurips_2024_0272,Estimating Heterogeneous Treatment Effects by Combining Weak Instruments and Observational Data.,2024,NeurIPS,Miruna Oprescu; Nathan Kallus,https://dblp.org/rec/conf/nips/OprescuK24,
neurips_2024_0275,Evidential Stochastic Differential Equations for Time-Aware Sequential Recommendation.,2024,NeurIPS,Krishna Prasad Neupane; Ervine Zheng; Qi Yu 0001,https://dblp.org/rec/conf/nips/NeupaneZ024,
neurips_2024_0279,Exploiting Activation Sparsity with Dense to Dynamic-k Mixture-of-Experts Conversion.,2024,NeurIPS,Filip Szatkowski; Bartosz Wjcik; Mikolaj Pirczynski; Simone Scardapane,https://dblp.org/rec/conf/nips/SzatkowskiWPS24,
neurips_2024_0280,Exploiting Descriptive Completeness Prior for Cross Modal Hashing with Incomplete Labels.,2024,NeurIPS,Haoyang Luo; Zheng Zhang 0006; Yadan Luo,https://dblp.org/rec/conf/nips/Luo0L24,
neurips_2024_0285,Exploring the trade-off between deep-learning and explainable models for brain-machine interfaces.,2024,NeurIPS,Luis Cubillos; Guy Revach; Matthew Mender; Joseph T. Costello; Hisham Temmar; Aren Hite; Diksha Anoop Kumar Zutshi; Dylan Wallace; Xiaoyong Ni; Madison Kelberman; Matt S. Willsey; Ruud van Sloun; Nir Shlezinger; Parag G. Patil; Anne Draelos; Cynthia A. Chestek,https://dblp.org/rec/conf/nips/CubillosRMCTHZW24,
neurips_2024_0289,FINALLY: fast and universal speech enhancement with studio-like quality.,2024,NeurIPS,Nicholas Babaev; Kirill Tamogashev; Azat Saginbaev; Ivan Shchekotov; Hanbin Bae; Hosang Sung; Won-Jun Lee; Hoon-Young Cho; Pavel Andreev,https://dblp.org/rec/conf/nips/BabaevTSSBSLCA24,
neurips_2024_0295,Fast Channel Simulation via Error-Correcting Codes.,2024,NeurIPS,Sharang M. Sriramu; Rochelle Barsz; Elizabeth Polito; Aaron B. Wagner,https://dblp.org/rec/conf/nips/SriramuBPW24,
neurips_2024_0299,Fast samplers for Inverse Problems in Iterative Refinement models.,2024,NeurIPS,Kushagra Pandey; Ruihan Yang; Stephan Mandt,https://dblp.org/rec/conf/nips/PandeyYM24,
neurips_2024_0310,Fourier Amplitude and Correlation Loss: Beyond Using L2 Loss for Skillful Precipitation Nowcasting.,2024,NeurIPS,Chiu Wai Yan; Shi Quan Foo; Van-Hoan Trinh; Dit-Yan Yeung; Ka-Hing Wong; Wai-Kin Wong,https://dblp.org/rec/conf/nips/YanFTYWW24,
neurips_2024_0311,Fractal Patterns May Illuminate the Success of Next-Token Prediction.,2024,NeurIPS,Ibrahim M. Alabdulmohsin; Vinh Q. Tran 0002; Mostafa Dehghani 0001,https://dblp.org/rec/conf/nips/Alabdulmohsin0024,
neurips_2024_0314,From Biased to Unbiased Dynamics: An Infinitesimal Generator Approach.,2024,NeurIPS,Timothe Devergne; Vladimir Kostic; Michele Parrinello; Massimiliano Pontil,https://dblp.org/rec/conf/nips/DevergneKPP24,
neurips_2024_0317,From Transparent to Opaque: Rethinking Neural Implicit Surfaces with $\alpha$-NeuS.,2024,NeurIPS,Haoran Zhang; Junkai Deng; Xuhui Chen; Fei Hou 0001; Wencheng Wang 0001; Hong Qin 0001; Chen Qian 0006; Ying He 0001,https://dblp.org/rec/conf/nips/ZhangDCHW00024,
neurips_2024_0320,Fully Explicit Dynamic Gaussian Splatting.,2024,NeurIPS,Junoh Lee; Changyeon Won; Hyunjun Jung; Inhwan Bae; Hae-Gon Jeon,https://dblp.org/rec/conf/nips/LeeWJBJ24,
neurips_2024_0326,GTA: A Benchmark for General Tool Agents.,2024,NeurIPS,Jize Wang; Zerun Ma; Yining Li; Songyang Zhang 0001; Cailian Chen; Kai Chen 0026; Xinyi Le,https://dblp.org/rec/conf/nips/WangMLZC0L24,
neurips_2024_0329,Generalizable and Animatable Gaussian Head Avatar.,2024,NeurIPS,Xuangeng Chu; Tatsuya Harada,https://dblp.org/rec/conf/nips/ChuH24,
neurips_2024_0330,Generalizablity of Memorization Neural Network.,2024,NeurIPS,Lijia Yu; Xiao-Shan Gao; Lijun Zhang; Yibo Miao,https://dblp.org/rec/conf/nips/YuGZM24,
neurips_2024_0331,Generalized Fast Exact Conformalization.,2024,NeurIPS,Diyang Li,https://dblp.org/rec/conf/nips/Li24,
neurips_2024_0338,GeoNLF: Geometry guided Pose-Free Neural LiDAR Fields.,2024,NeurIPS,Weiyi Xue; Zehan Zheng; Fan Lu 0001; Haiyun Wei; Guang Chen 0001; Changjun Jiang 0002,https://dblp.org/rec/conf/nips/XueZ0W0J24,
neurips_2024_0344,Gliding over the Pareto Front with Uniform Designs.,2024,NeurIPS,Xiaoyuan Zhang; Genghui Li; Xi Lin 0001; Yichi Zhang; Yifan Chen 0004; Qingfu Zhang 0001,https://dblp.org/rec/conf/nips/ZhangL0Z0024,
neurips_2024_0346,Goal Reduction with Loop-Removal Accelerates RL and Models Human Brain Activity in Goal-Directed Learning.,2024,NeurIPS,Huzi Cheng; Joshua W. Brown,https://dblp.org/rec/conf/nips/ChengB24,
neurips_2024_0354,GraphTrail: Translating GNN Predictions into Human-Interpretable Logical Rules.,2024,NeurIPS,Burouj Armgaan; Manthan Dalmia; Sourav Medya; Sayan Ranu,https://dblp.org/rec/conf/nips/ArmgaanDMR24,
neurips_2024_0358,Guiding Neural Collapse: Optimising Towards the Nearest Simplex Equiangular Tight Frame.,2024,NeurIPS,Evan Markou; Thalaiyasingam Ajanthan; Stephen Gould,https://dblp.org/rec/conf/nips/MarkouAG24,
neurips_2024_0368,Harnessing Multiple Correlated Networks for Exact Community Recovery.,2024,NeurIPS,Mikls Z. Rcz; Jifan Zhang,https://dblp.org/rec/conf/nips/RaczZ24,
neurips_2024_0369,HiCoM: Hierarchical Coherent Motion for Dynamic Streamable Scenes with 3D Gaussian Splatting.,2024,NeurIPS,Qiankun Gao; Jiarui Meng; Chengxiang Wen; Jie Chen; Jian Zhang,https://dblp.org/rec/conf/nips/GaoMWCZ24,
neurips_2024_0380,How to Boost Any Loss Function.,2024,NeurIPS,Richard Nock; Yishay Mansour,https://dblp.org/rec/conf/nips/NockM24,
neurips_2024_0381,HumanSplat: Generalizable Single-Image Human Gaussian Splatting with Structure Priors.,2024,NeurIPS,Panwang Pan; Zhuo Su 0006; Chenguo Lin; Zhen Fan 0015; Yongjie Zhang; Zeming Li; Tingting Shen; Yadong Mu; Yebin Liu,https://dblp.org/rec/conf/nips/Pan0L0ZLSML24,
neurips_2024_0382,Humanoid Locomotion as Next Token Prediction.,2024,NeurIPS,Ilija Radosavovic; Bike Zhang; Baifeng Shi; Jathushan Rajasegaran; Sarthak Kamat; Trevor Darrell; Koushil Sreenath; Jitendra Malik,https://dblp.org/rec/conf/nips/RadosavovicZSRK24,
neurips_2024_0390,Identifying Equivalent Training Dynamics.,2024,NeurIPS,William T. Redman; Juan M. Bello-Rivas; Maria Fonoberova; Ryan Mohr; Yannis G. Kevrekidis; Igor Mezic,https://dblp.org/rec/conf/nips/RedmanBFMKM24,
neurips_2024_0394,Images that Sound: Composing Images and Sounds on a Single Canvas.,2024,NeurIPS,Ziyang Chen; Daniel Geng; Andrew Owens,https://dblp.org/rec/conf/nips/ChenGO24,
neurips_2024_0395,Implicit Bias of Mirror Flow on Separable Data.,2024,NeurIPS,Scott Pesme; Radu-Alexandru Dragomir; Nicolas Flammarion,https://dblp.org/rec/conf/nips/PesmeDF24,
neurips_2024_0402,Improving Decision Sparsity.,2024,NeurIPS,Yiyang Sun 0001; Tong Wang 0011; Cynthia Rudin,https://dblp.org/rec/conf/nips/Sun0R24,
neurips_2024_0409,InfoRM: Mitigating Reward Hacking in RLHF via Information-Theoretic Reward Modeling.,2024,NeurIPS,Yuchun Miao; Sen Zhang 0006; Liang Ding 0006; Rong Bao; Lefei Zhang; Dacheng Tao,https://dblp.org/rec/conf/nips/MiaoZ0BZT24,
neurips_2024_0411,Initializing Services in Interactive ML Systems for Diverse Users.,2024,NeurIPS,Avinandan Bose; Mihaela Curmei; Daniel L. Jiang; Jamie H. Morgenstern; Sarah Dean; Lillian J. Ratliff; Maryam Fazel,https://dblp.org/rec/conf/nips/BoseCJMDRF24,
neurips_2024_0417,InterControl: Zero-shot Human Interaction Generation by Controlling Every Joint.,2024,NeurIPS,Zhenzhi Wang 0001; Jingbo Wang 0003; Yixuan Li 0002; Dahua Lin; Bo Dai 0002,https://dblp.org/rec/conf/nips/000100L024,
neurips_2024_0425,Is Behavior Cloning All You Need? Understanding Horizon in Imitation Learning.,2024,NeurIPS,Dylan J. Foster; Adam Block; Dipendra Misra,https://dblp.org/rec/conf/nips/FosterBM24,
neurips_2024_0426,Is Cross-validation the Gold Standard to Estimate Out-of-sample Model Performance?,2024,NeurIPS,Garud Iyengar; Henry Lam; Tianyu Wang,https://dblp.org/rec/conf/nips/IyengarLW24,
neurips_2024_0433,LCGen: Mining in Low-Certainty Generation for View-consistent Text-to-3D.,2024,NeurIPS,Zeng Tao; Tong Yang; Junxiong Lin; Xinji Mai; Haoran Wang 0006; Beining Wang; Enyu Zhou; Yan Wang 0068; Wenqiang Zhang,https://dblp.org/rec/conf/nips/TaoYLMWWZWZ24,
neurips_2024_0435,LINGOLY: A Benchmark of Olympiad-Level Linguistic Reasoning Puzzles in Low Resource and Extinct Languages.,2024,NeurIPS,Andrew M. Bean 0001; Simi Hellsten; Harry Mayne; Jabez Magomere; Ethan Chi; Ryan Chi; Scott Hale; Hannah Rose Kirk,https://dblp.org/rec/conf/nips/BeanHMMCCHK24,
neurips_2024_0440,LLaNA: Large Language and NeRF Assistant.,2024,NeurIPS,Andrea Amaduzzi; Pierluigi Zama Ramirez; Giuseppe Lisanti; Samuele Salti; Luigi Di Stefano,https://dblp.org/rec/conf/nips/AmaduzziRLSS24,
neurips_2024_0441,LT-Defense: Searching-free Backdoor Defense via Exploiting the Long-tailed Effect.,2024,NeurIPS,Yixiao Xu; Binxing Fang; Mohan Li; Keke Tang; Zhihong Tian,https://dblp.org/rec/conf/nips/XuFLTT24,
neurips_2024_0445,Large Spatial Model: End-to-end Unposed Images to Semantic 3D.,2024,NeurIPS,Zhiwen Fan; Jian Zhang; Wenyan Cong; Peihao Wang; Renjie Li 0003; Kairun Wen; Shijie Zhou 0003; Achuta Kadambi; Zhangyang Wang; Danfei Xu; Boris Ivanovic; Marco Pavone 0001,https://dblp.org/rec/conf/nips/FanZCWLW0KWXI024,
neurips_2024_0455,Learning Cut Generating Functions for Integer Programming.,2024,NeurIPS,Hongyu Cheng 0001; Amitabh Basu,https://dblp.org/rec/conf/nips/ChengB24a,
neurips_2024_0460,Learning Infinitesimal Generators of Continuous Symmetries from Data.,2024,NeurIPS,Gyeonghoon Ko; Hyunsu Kim; Juho Lee 0001,https://dblp.org/rec/conf/nips/KoK024,
neurips_2024_0471,Learning to Assist Humans without Inferring Rewards.,2024,NeurIPS,Vivek Myers; Evan Ellis; Sergey Levine; Benjamin Eysenbach; Anca D. Dragan,https://dblp.org/rec/conf/nips/MyersELED24,
neurips_2024_0472,Learning to Discuss Strategically: A Case Study on One Night Ultimate Werewolf.,2024,NeurIPS,Xuanfa Jin; Ziyan Wang; Yali Du 0001; Meng Fang; Haifeng Zhang; Jun Wang,https://dblp.org/rec/conf/nips/JinW0FZW24,
neurips_2024_0474,Learning to Price Homogeneous Data.,2024,NeurIPS,Keran Chen; Joon Suk Huh; Kirthevasan Kandasamy,https://dblp.org/rec/conf/nips/ChenHK24,
neurips_2024_0476,Learning with Fitzpatrick Losses.,2024,NeurIPS,Seta Rakotomandimby; Jean-Philippe Chancelier; Michel De Lara; Mathieu Blondel,https://dblp.org/rec/conf/nips/RakotomandimbyC24,
neurips_2024_0479,Leveraging Separated World Model for Exploration in Visually Distracted Environments.,2024,NeurIPS,Kaichen Huang; Shenghua Wan; Minghao Shao; Hai-Hang Sun; Le Gan; Shuai Feng; De-Chuan Zhan,https://dblp.org/rec/conf/nips/HuangWSSGFZ24,
neurips_2024_0482,LibAMM: Empirical Insights into Approximate Computing for Accelerating Matrix Multiplication.,2024,NeurIPS,Xianzhi Zeng; Wenchao Jiang; Shuhao Zhang 0001,https://dblp.org/rec/conf/nips/ZengJ024,
neurips_2024_0485,Listenable Maps for Zero-Shot Audio Classifiers.,2024,NeurIPS,Francesco Paissan; Luca Della Libera; Mirco Ravanelli; Cem Subakan,https://dblp.org/rec/conf/nips/PaissanLRS24,
neurips_2024_0499,MAmmoTH2: Scaling Instructions from the Web.,2024,NeurIPS,Xiang Yue; Tianyu Zheng; Ge Zhang 0009; Wenhu Chen,https://dblp.org/rec/conf/nips/YueZZC24,
neurips_2024_0501,MG-Net: Learn to Customize QAOA with Circuit Depth Awareness.,2024,NeurIPS,Yang Qian; Xinbiao Wang; Yuxuan Du; Yong Luo 0002; Dacheng Tao,https://dblp.org/rec/conf/nips/QianWD0T24,
neurips_2024_0503,MVInpainter: Learning Multi-View Consistent Inpainting to Bridge 2D and 3D Editing.,2024,NeurIPS,Chenjie Cao; Chaohui Yu; Fan Wang 0019; Xiangyang Xue 0001; Yanwei Fu 0001,https://dblp.org/rec/conf/nips/CaoY00024,
neurips_2024_0507,Map It Anywhere: Empowering BEV Map Prediction using Large-scale Public Datasets.,2024,NeurIPS,Cherie Ho; Jiaye Zou; Omar Alama; Sai Mitheran Jagadesh Kumar; Cheng-Yu Chiang; Taneesh Gupta; Chen Wang 0033; Nikhil Varma Keetha; Katia P. Sycara; Sebastian A. Scherer,https://dblp.org/rec/conf/nips/HoZAKCG0KSS24,
neurips_2024_0514,"MeMo: Meaningful, Modular Controllers via Noise Injection.",2024,NeurIPS,Megan Tjandrasuwita; Jie Xu 0028; Armando Solar-Lezama; Wojciech Matusik,https://dblp.org/rec/conf/nips/Tjandrasuwita0S24,
neurips_2024_0515,Mean-Field Analysis for Learning Subspace-Sparse Polynomials with Gaussian Input.,2024,NeurIPS,Ziang Chen; Rong Ge,https://dblp.org/rec/conf/nips/ChenG24,
neurips_2024_0517,Measuring Per-Unit Interpretability at Scale Without Humans.,2024,NeurIPS,Roland S. Zimmermann; David A. Klindt; Wieland Brendel,https://dblp.org/rec/conf/nips/ZimmermannKB24,
neurips_2024_0523,Meta-DT: Offline Meta-RL as Conditional Sequence Modeling with World Model Disentanglement.,2024,NeurIPS,Zhi Wang 0001; Li Zhang; Wenhao Wu; Yuanheng Zhu; Dongbin Zhao; Chunlin Chen 0001,https://dblp.org/rec/conf/nips/WangZWZZC24,
neurips_2024_0524,MimicTalk: Mimicking a personalized and expressive 3D talking face in minutes.,2024,NeurIPS,Zhenhui Ye; Tianyun Zhong; Yi Ren 0006; Ziyue Jiang 0001; Jiawei Huang 0008; Rongjie Huang 0001; Jinglin Liu; Jinzheng He; Chen Zhang 0020; Zehan Wang 0001; Xize Cheng; Xiang Yin 0006; Zhou Zhao 0001,https://dblp.org/rec/conf/nips/YeZR00HLH00C0Z24,
neurips_2024_0525,Mind the Gap Between Prototypes and Images in Cross-domain Finetuning.,2024,NeurIPS,Hongduan Tian; Feng Liu 0003; Zhanke Zhou; Tongliang Liu; Chengqi Zhang; Bo Han 0003,https://dblp.org/rec/conf/nips/TianLZLZH24,
neurips_2024_0528,Mitigating Backdoor Attack by Injecting Proactive Defensive Backdoor.,2024,NeurIPS,Shaokui Wei; Hongyuan Zha; Baoyuan Wu,https://dblp.org/rec/conf/nips/WeiZW24,
neurips_2024_0530,Mixed Dynamics In Linear Networks: Unifying the Lazy and Active Regimes.,2024,NeurIPS,Zhenfeng Tu; Santiago Aranguri; Arthur Jacot,https://dblp.org/rec/conf/nips/TuAJ24,
neurips_2024_0533,Mixtures of Experts for Audio-Visual Learning.,2024,NeurIPS,Ying Cheng 0005; Yang Li; Junjie He; Rui Feng 0001,https://dblp.org/rec/conf/nips/0005LHF24,
neurips_2024_0539,Monoculture in Matching Markets.,2024,NeurIPS,Kenny Peng; Nikhil Garg 0001,https://dblp.org/rec/conf/nips/Peng024,
neurips_2024_0541,MotionGS: Exploring Explicit Motion Guidance for Deformable 3D Gaussian Splatting.,2024,NeurIPS,Ruijie Zhu 0002; Yanzhe Liang; Hanzhi Chang; Jiacheng Deng 0002; Jiahao Lu 0001; Wenfei Yang; Tianzhu Zhang 0001; Yongdong Zhang 0001,https://dblp.org/rec/conf/nips/0002LC0LYZ024,
neurips_2024_0543,"Multi-LLM Debate: Framework, Principals, and Interventions.",2024,NeurIPS,Andrew Estornell; Yang Liu 0018,https://dblp.org/rec/conf/nips/EstornellL24,
neurips_2024_0544,Multi-Winner Reconfiguration.,2024,NeurIPS,Jiehua Chen 0001; Christian Hatschka; Sofia Simola,https://dblp.org/rec/conf/nips/0001HS24a,
neurips_2024_0545,Multi-modal Situated Reasoning in 3D Scenes.,2024,NeurIPS,Xiongkun Linghu; Jiangyong Huang; Xuesong Niu; Xiaojian (Shawn) Ma; Baoxiong Jia; Siyuan Huang 0001,https://dblp.org/rec/conf/nips/LinghuHNMJ024,
neurips_2024_0546,Multi-model Ensemble Conformal Prediction in Dynamic Environments.,2024,NeurIPS,Erfan Hajihashemi; Yanning Shen,https://dblp.org/rec/conf/nips/HajihashemiS24,
neurips_2024_0547,Multilinear Mixture of Experts: Scalable Expert Specialization through Factorization.,2024,NeurIPS,James Oldfield 0001; Markos Georgopoulos; Grigorios Chrysos 0002; Christos Tzelepis; Yannis Panagakis; Mihalis Nicolaou; Jiankang Deng; Ioannis Patras,https://dblp.org/rec/conf/nips/0001G0TPNDP24,
neurips_2024_0552,NanoBaseLib: A Multi-Task Benchmark Dataset for Nanopore Sequencing.,2024,NeurIPS,Guangzhao Cheng; Chengbo Fu; Lu Cheng,https://dblp.org/rec/conf/nips/ChengFC24,
neurips_2024_0555,Navigating Extremes: Dynamic Sparsity in Large Output Spaces.,2024,NeurIPS,Nasibullah Nasibullah; Erik Schultheis; Mike Lasby; Yani Ioannou; Rohit Babbar,https://dblp.org/rec/conf/nips/NasibullahSLIB24,
neurips_2024_0558,NeoRL: Efficient Exploration for Nonepisodic RL.,2024,NeurIPS,Bhavya Sukhija; Lenart Treven; Florian Drfler; Stelian Coros; Andreas Krause 0001,https://dblp.org/rec/conf/nips/SukhijaTDC024,
neurips_2024_0560,Neural Characteristic Activation Analysis and Geometric Parameterization for ReLU Networks.,2024,NeurIPS,Wenlin Chen; Hong Ge,https://dblp.org/rec/conf/nips/ChenG24a,
neurips_2024_0564,Neural Isometries: Taming Transformations for Equivariant ML.,2024,NeurIPS,Thomas W. Mitchel; Michael J. Taylor; Vincent Sitzmann,https://dblp.org/rec/conf/nips/MitchelTS24,
neurips_2024_0580,Normal-GS: 3D Gaussian Splatting with Normal-Involved Rendering.,2024,NeurIPS,Meng Wei; Qianyi Wu; Jianmin Zheng; Hamid Rezatofighi; Jianfei Cai 0001,https://dblp.org/rec/conf/nips/WeiWZR024,
neurips_2024_0583,Novel Object Synthesis via Adaptive Text-Image Harmony.,2024,NeurIPS,Zeren Xiong; Zedong Zhang; Zikun Chen; Shuo Chen 0003; Xiang Li 0041; Gan Sun; Jian Yang 0003; Jun Li 0027,https://dblp.org/rec/conf/nips/XiongZC0LSYL24,
neurips_2024_0584,NovoBench: Benchmarking Deep Learning-based \emph{De Novo} Sequencing Methods in Proteomics.,2024,NeurIPS,Jingbo Zhou; Shaorong Chen; Jun Xia 0001; Sizhe Liu; Tianze Ling; Wenjie Du 0003; Yue Liu 0008; Jianwei Yin; Stan Z. Li,https://dblp.org/rec/conf/nips/ZhouC0LLD0YL24,
neurips_2024_0587,OT4P: Unlocking Effective Orthogonal Group Path for Permutation Relaxation.,2024,NeurIPS,Yaming Guo; Chen Zhu 0003; Hengshu Zhu; Tieru Wu,https://dblp.org/rec/conf/nips/Guo0ZW24,
